38579,113226,S,6 X2 Br Housing Units ( Stage 3 of redevelopment of Long Gully),Long Gully,,"$30,000.00 ",OOH,2004/08/05,2004/10/01,,843329
38580,135756,S,6 bed shared supported accomodation,,,"$29,950.00 ",OOH,2004/04/07,2004/08/01,,850782
38581,136578,S,5 bed and 6 bed shared supported accomodation,,,"$56,000.00 ",OOH,2004/01/28,2004/07/01,,850092
38582,137271,S,Construct 2 fully documented detached family houses,,,"$10,000.00 ",Housing,2004/08/03,2004/11/29,,805414
38583,120185,T,internal upgrade,Flemington,,"$408,374.00 ",Housing,2004/01/19,2004/05/28,,812549
38584,127631,T,Villa upgrades - Stage 6,Dandenong,,"$415,928.00 ",DHS Office of Housing,2003/08/14,2004/01/28,,900330
38585,120820,T,332 Park Street,South Melbourne,,"$2,320,709.00 ",Housing,2003/01/20,2003/10/21,,801038
38590,127536,T,,,,"$407,517.00 ",Housing,2002/05/21,2004/03/31,,846213
38591,131852,T,2003-2004 Programmed Maintenance Works - Stage 1,Cheltenham area,,"$186,555.00 ",Housing,2004/01/19,2004/05/20,,900634
38592,131569,T,4th Bedroom addition & upgrades to various properties,Western region,,"$230,916.00 ",Housing,2004/02/11,2004/06/08,,838890
38593,132618,T,Fire rectification,Newcombe,,"$29,157.00 ",Housing,2003/10/29,2003/12/17,,811923
38594,132618,T,Fire rectification,Newcombe,,"$29,157.00 ",Housing,2003/10/29,2003/12/17,,811923
38595,116909,S,Redevelopment - Stage 3,East Geelong,,"$58,080.00 ",Housing,2001/12/13,2002/12/03,,815263
38662,116910,T,Redevelopment - Stage 4,East Geelong,,"$2,155,925.00 ",Housing,2001/12/13,2002/11/28,,809325
38663,116910,S,Redevelopment - Stage 4,East Geelon,,"$58,080.00 ",Housing,2001/12/13,2002/11/28,,815263
38664,120790,T,Villa upgrade,Geelong North & West,,"$476,319.00 ",Housing,2003/01/20,2003/09/23,,806497
38667,130407,S,Demolitions,Geelong,,"$3,000.00 ",Housing,2003/08/30,2004/01/23,,845028
38668,125269,S,General Up-grades to various properties,Heidelberg,,"$28,200.00 ",Housing,2002/01/02,2003/09/29,,847104
38705,131889,T,Villa upgrade,Heidelberg West,,"$62,088.00 ",Housing,2003/09/22,2003/12/08,,802877
38706,2101,T,Public Housing Minor Works,Clifton Hill,,"$47,950.00 ",DHS Office of Housing,2004/02/02,2004/06/18,,900330
38707,137041,T,Programme Maintenance - Stage 3,Dandenong area,,"$197,939.00 ",Housing,2004/12/22,2005/06/10,,900584
38708,132076,S,4 x 2 Bedroom family units,Shepparton,,"$50,000.00 ",Housing,2003/07/16,2005/10/19,"Architect was retiring at end of this project and was closing down office and relocating his home during the final months of construction.  This did cause some minor communication issues with Builder, but otherwise project was well handled by a competent and experienced Architect who'll be sorely missed by this Project Manager",814992
38709,134243,S,Placement and Support Facility,Wodonga,,"$30,000.00 ",Housing,2003/12/01,2004/12/16,,805792
38710,134032,T,10 & 12 Penola Street,Preston,,"$14,984.00 ",Housing,,2004/08/17,,852343
38711,132862,S,Programmed Maintenance of 12 Houses,Ballarat,,"$23,000.00 ",Housing,2003/09/03,2004/10/22,,841971
38712,127054,S,Villa Upgrade & Maintenance Works,,,,Housing,2003/07/01,2004/03/21,,844901
38713,127054,S,Villa Upgrade & Maintenance Works,,,,Housing,2003/07/01,2004/03/21,,844901
38714,130802,T,4 & 6 Plunkett Street,Heidelberg West,,"$57,280.00 ",Housing,2004/08/02,2004/11/04,,819917
38715,129124,S,Villa upgrade & maintenance - Stage 1,Footscray,,"$30,796.00 ",Housing,2003/08/06,2004/06/21,,845930
38716,117868,S,Internal upgrade to bedsitters and 1 bedroom flats,,,"$54,752.00 ",Housing,2001/05/25,2004/06/25,,813713
38717,120160,T,11 units on 3 sites,West Preston,,"$1,136,113.00 ",Housing,2003/07/07,2004/06/02,,822481
38718,120188,T,10 units on 2 sites,Macleod & West Heidelberg,,"$889,198.00 ",Housing,2003/05/12,2004/02/15,,809330
38719,130793,T,Family residences,"Werribee, Hoppers Crossing & Laverton",,"$587,165.00 ",Housing,2004/04/07,2004/10/14,,809330
38720,130793,T,Family residences,"Werribee, Hoppers Crossing & Laverton",,"$587,165.00 ",Housing,2004/04/07,2004/10/14,,809330
38721,134492,T,025-27479,Wyndham Vale,,"$297,992.00 ",Housing,2004/05/19,2004/11/25,,809353
38722,136448,T,4/25 Wave Street,Frankston,,"$6,525.00 ",Housing,2004/11/03,2004/12/15,,841462
38723,136448,T,4/25 Wave Street,Frankston,,"$6,525.00 ",Housing,2004/11/03,2004/12/15,,841462
38724,135753,T,28 Wilkinson Crescent,Heidelberg West,,"$51,311.00 ",Housing,2004/08/05,2004/10/02,,900417
38725,125439,T,2002-2003 Villa Upgrade Program,Broadmeadows,,"$354,707.00 ",Housing,2004/02/09,2004/05/10,,845125
38726,133789,T,Streetscape Works,,,"$133,608.00 ",Housing,2004/03/01,2004/06/04,,811731
38727,137471,S,Villa Upgrades,Broadmeadows,,"$20,000.00 ",Housing,2004/10/04,,,846873
38738,137727,T,77 Willow Bend,Bulleen,,"$21,050.00 ",Housing,2004/11/17,2004/12/20,,900634
38760,134918,S,3 Bedroom Detatched House,,,"$9,700.00 ",Housing,2004/08/03,2004/11/26,,805692
38761,118773,T,023-25828,Cheltenham,,"$624,821.00 ",Housing,2002/04/17,2003/05/08,,847412
38762,124421,S,12 Gardenia Grove,Norlane,,"$4,400.00 ",Housing,2002/06/10,2002/11/28,,849716
38763,124421,S,12 Gardenia Grove,Norlane,,"$4,400.00 ",Housing,2002/06/10,2002/11/28,,849716
38764,124421,T,12 Gardenia Grove,Norlane,,"$136,070.00 ",Housing,2002/06/10,2002/11/28,,809330
38765,127160,S,50 Brooks Street & 27 Portland Street,Norlane,,"$9,760.00 ",Housing,2003/04/11,2003/03/14,,823862
38766,127160,T,Brooks & Portland Streets,Norlane,,"$245,394.00 ",Housing,2002/10/28,2003/03/14,,809325
38767,119166,S,Villa Upgrades - Phase 3,Ballarat,,"$16,057.00 ",Housing,2001/06/12,2004/03/02,,805570
38768,119166,S,Villa Upgrades - Phase 3,Ballarat,,"$16,057.00 ",Housing,2001/06/12,2004/03/02,,805570
38769,131889,S,106 Southern Road,,,"$3,500.00 ",Housing,2003/06/01,2004/06/28,,815462
38858,123267,S,Villa Upgrades,Horsham,,"$350,569.00 ",Housing,2002/11/14,2004/06/24,,901939
38885,115221,S,Laundry & general upgrade,,,"$51,000.00 ",Housing,2001/08/15,2004/06/17,,847104
38932,115221,T,Laundry facilities and general upgrade,Heidelberg,,"$723,061.00 ",Housing,2003/01/20,2003/12/02,,812549
38933,123267,T,Villa Upgrades,Horsham,,"$350,569.00 ",Housing,2003/02/25,2003/12/19,,813265
38934,116356,T,Construction of Two - 1 Bed & One - 2 Bed Op. Units,Ascot Vale,,"$283,551.00 ",Housing,2001/09/06,2002/06/18,,845203
38937,133564,T,No. 2 Upgrade & Maintenance Works,Long Gully,,"$170,536.00 ",Housing,2004/01/30,2004/07/18,,851553
38939,135959,T,46 O'Grady Street,Clifton Hill,,"$13,724.00 ",Housing,2004/07/13,2004/08/12,,846099
38940,134107,T,6 Bingham Court,Bundoora,,"$28,280.00 ",Housing,2004/06/02,2004/08/17,,852352
38941,135733,T,47 Setani Crescent & 2 Ajx Court,Heidelberg West,,"$45,674.00 ",Housing,2004/07/05,2004/08/09,,852352
38942,133929,T,1 & 2/3 Shearer Close,Shepparton,,"$25,320.00 ",Housing,2004/08/05,2004/08/05,,815142
38943,133999,T,1-18 & 28-30 Pakenham Street,Shepparton,,"$50,915.00 ",Housing,2004/08/04,2004/08/04,,815142
38944,135266,T,3 Phillips Street,Shepparton,,"$37,660.00 ",Housing,2004/06/20,2004/07/23,,809315
38945,120792,S,Villa upgrade,Colac & Aireys Inlet,,"$24,000.00 ",Housing,2002/03/25,2004/08/19,,845614
38946,133576,S,Buzzer Call System Maintenance of OP High-Rise Buildings,Windsor,,"$12,708.00 ",Housing,2003/10/22,2004/01/14,,846557
38948,129913,S,Fire re-instatements at 38 Timor Parade,Heidelberg West,,"$3,950.00 ",Housing,2003/03/06,2003/06/11,,815462
38949,128399,S,Fire re-instatements at 4 Fawkner Court,Mill Park,,"$1,850.00 ",Housing,2002/10/17,2003/03/19,,815462
38950,133570,S,Buzzer Call System Maintenance of OP High-Rise Buildings,Carlton,,"$12,708.00 ",Housing,2003/10/22,2004/01/14,,846557
38951,128399,T,Fire re-instatement - 4 Fawkner Court,Mill Park,,"$68,895.00 ",Housing,2003/02/02,2003/03/19,,838890
38952,129913,T,Fire re-instatement - 38 Timor Parade,Heidelberg West,,"$32,975.00 ",Housing,2003/05/09,2003/06/11,,900463
38953,135308,S,NR9 / 18 Houses - Immediate Improvements,,,"$61,400.00 ",Housing,2004/03/26,2004/04/30,,843329
38954,128060,S,Disability Modifications,Ballarat & Ararat,,"$4,000.00 ",Housing,2002/08/10,2003/04/14,,805408
38957,123995,T,Bedsitter Upgrade,,,"$474,874.00 ",Housing,2002/11/29,2003/07/24,,845818
39076,123995,S,Bedsitter Conversion,Cobden,,"$24,500.00 ",Housing,2002/05/02,2004/05/05,,841011
39077,120791,S,Villa Upgrades,Belmont & Whittington,,"$44,000.00 ",Housing,2002/06/05,2003/07/04,,805302
39078,125428,T,Upgrade Program,Broadmeadows area,,"$290,392.00 ",Housing,2003/02/24,2003/06/13,,812549
39079,126809,T,Bedsitter Upgrade,Terang,,"$368,000.00 ",Housing,2003/01/05,2003/07/22,,846313
39080,120791,T,Villa Upgrades,Belmont & Whittington,,"$431,147.00 ",Housing,2003/02/14,2003/11/27,,821917
39081,120209,T,Maintenance / upgrades,Hastings,,"$290,810.00 ",DHS Office of Housing,2003/06/25,2003/10/01,,900330
39081,134665,S,2x3 br & 1x4 br detached family dwellings,,,"$11,000.00 ",Housing,2004/02/10,2004/04/19,,820657
39082,134667,S,2x3br & 1x4br Detached Family Dwellings,,,"$11,000.00 ",Housing,2004/02/10,2004/04/19,,820657
39083,130251,T,External Painting - 76 Canning Street,North Melbourne,,"$77,000.00 ",Housing,2003/04/03,2003/06/16,,850283
39084,125267,S,Villa Upgrades,Heidelberg area,,"$30,000.00 ",Housing,2002/12/01,2004/02/10,,805338
39085,133520,T,1/101-105 Cameron Street,Cranbourne,,"$26,273.00 ",Housing,2004/01/29,2004/04/30,,852343
39086,132991,T,13 & 15 Pamela Street,Preston,,"$103,320.00 ",Housisng,2004/01/12,2004/05/12,,852343
39086,134121,T,"Units 1 & 2, 40 Charles Street",Abbotsford,,"$10,658.00 ",Housing,2004/02/19,2004/05/12,,852343
39087,124317,T,No. 0302-25996 - Installation of fire sprinklers & Ewis system,17 The Esplanade,,"$326,194.00 ",Housing,2002/07/08,2002/11/18,,900627
39088,127654,T,Upgrade of 7 Flats,,,"$258,810.00 ",Housing,2003/03/20,2003/09/05,,845219
39193,119166,T,Cyclic maintenance - Phase 3,Ballarat area,,"$619,683.00 ",Housing,2001/11/01,2002/10/08,,850397
39194,120805,T,Villa upgrades,Northcote & Thornbury,,"$153,608.00 ",Housing,2002/01/15,2002/04/04,,810325
39209,119204,T,14 Villa upgrades,Preston,,"$525,599.00 ",Housing,2002/10/31,2003/04/15,,845125
39210,122133,S,Villa upgrades,Warrnambool,,"$48,000.00 ",Housing,2002/07/23,2004/08/23,,901939
39211,122133,T,Villa Upgrades,Warrnambool,,"$548,062.00 ",Housing,2002/12/11,2003/10/17,,820398
39216,136097,T,101-104/106-122 Maculala Avenue,Shepparton,,"$25,637.00 ",Housing,2004/07/25,2004/08/03,,809315
39217,133998,T,312 & 314 Liberty Parade,Heidelberg West,,"$35,511.00 ",Housing,2004/07/27,2004/09/08,,852343
39228,135301,T,18 Redwood Street,Heidelberg West,,"$31,603.00 ",Housing,2004/07/28,2004/09/10,,900417
39229,130023,T,Disability Modifications & Upgrade at various properties,Reservoir area,,"$197,869.00 ",Housing,2003/07/16,2004/03/03,,900437
39230,125269,T,Villa upgrades at various properties,Heidelberg area,,"$403,650.00 ",Housing,2003/10/06,2004/03/10,,900437
39231,132618,T,Fire rectification,Newcombe,,"$29,157.00 ",Housing,2003/10/29,2003/12/17,,811923
39232,132618,S,Fire rectification,,,"$2,880.00 ",Housing,2003/10/01,2003/12/17,,845028
39233,132618,S,Fire rectification,,,"$2,880.00 ",Housing,2003/10/01,2003/12/17,,845028
39234,136232,T,1-12/44 Palmer Street,Collingwood,,"$46,400.00 ",Housing,2004/07/23,2004/09/30,,801548
39235,128348,S,Hygiene and consultancy services for asbestos removal,,,"$71,552.00 ",Housing,2002/11/01,2003/06/30,,850529
39236,135527,T,Units - Maryvale Crescent & 57 Amaroo Drive,,,"$75,345.00 ",Housing,2004/07/28,2004/11/04,,900417
39237,137172,T,303 Liberty Parade,Heidelberg West,,"$23,564.00 ",Housing,2004/10/06,2004/11/20,,852352
39238,136604,T,3 Ceres Court,Coolaroo,,"$11,242.00 ",Housing,2004/08/30,2004/11/04,,900417
39239,132911,T,239-253 Dorcas Street,South Melbourne,,"$106,370.00 ",Housing,2004/04/23,2004/11/08,,819917
39240,134861,T,3/526 Canterbury Road and 13 Nevana Street,Vermont & Scoresby,,"$44,849.00 ",Housing,2004/08/19,2004/11/19,,852343
39241,136572,S,0302-26678,Preston,,"$43,591.00 ",Housing,2004/09/17,2004/11/11,,829686
39242,136572,S,0302-26678,Preston,,"$43,591.00 ",Housing,2004/09/17,2004/11/11,,829686
39243,135411,T,032-26678,Werribee,,"$11,188.00 ",Housing,2204/10/22,2004/11/26,,846099
39244,135822,T,0302-26678,Ashwood,,"$11,682.00 ",Housing,2004/08/12,2004/09/14,,846099
39246,135886,T,2/456 Waterdale Road,Heidelberg West,,"$7,447.00 ",Housing,2004/06/03,2004/10/01,,846099
39247,131611,S,Villa Upgrade,Corio,,"$14,000.00 ",Housing,2003/08/08,2004/12/22,,900418
39248,133139,S,N/R Immediate Improvement,Corio,,"$14,000.00 ",Housing,2003/08/08,2004/12/22,,900418
39249,132437,S,Villa Upgrades,Corio,,"$16,500.00 ",Housing,2003/09/25,2004/12/22,,900418
39250,134030,T,"485 Waterdale Road & 103 Southern Road & 20, 22, 24 Alamein Road",Heidelberg West,,"$83,397.00 ",Housing,2004/06/03,2004/09/10,,852343
39251,135300,T,5/88 Christmas Street,Northcote,,"$15,550.00 ",Housing,2004/08/03,2004/09/13,,852343
39252,130407,T,Demolitions,Geelong,,"$159,093.00 ",Housing,2004/08/23,2004/09/23,,900457
39253,120790,S,Villa Upgrades,North & West Geelong,,"$36,000.00 ",Housing,2002/04/24,2004/09/08,,852061
39254,127618,T,Stage 2,Dandenong,,"$309,922.00 ",Housing,2003/10/03,2004/03/10,,847190
39255,127635,T,Villa Upgrades - Stage 8,Dandenong,,"$258,887.00 ",Housing,2003/09/01,2004/03/01,,819917
39256,136493,T,Units - White Parade & Nichol Street,,,"$78,237.00 ",Housing,2004/09/06,2004/11/29,,845857
39258,136493,T,Units - White Parade & Nichol Street,,,"$78,237.00 ",Housing,2004/09/06,2004/11/29,,845857
39318,135823,T,21 Delville Street,Mentone,,"$27,135.00 ",Housing,2004/09/29,2004/12/09,,852343
39319,136920,T,35 Wimpole Crescent,Heidelberg West,,"$61,417.00 ",Housing,2004/09/28,2004/12/22,,852343
39320,125378,T,Villa Upgrade Program 2002/2003,,,"$342,247.00 ",Housing,2003/02/28,2003/08/06,,810325
39335,131611,T,No. 1342-27132 - Villa Upgrade - 16 units,,,"$130,101.00 ",Housing,2003/12/09,2004/05/20,,811923
39336,136304,T,Refurbishment of 12 properties,Beechworth,,"$152,451.00 ",DHS,2004/08/31,2005/04/07,,809969
39337,132437,T,No. 1342-27132 - Villa Upgrades to 11 existing villa residences,,,"$158,275.00 ",Housing,2004/02/10,2004/06/22,,828876
39340,134454,T,Repair of concrete surfaces and protection works at 235 Nelson Place,Williamstown,,"$538,158.00 ",DHS Asset Improvement Property Services,2004/08/12,2004/12/03,,849578
39341,119516,T,1x5BR CRU Upgrade,Warrnambool,,"$137,532.00 ",Housing,2002/02/20,2002/08/20,,839525
39342,120012,T,1x6BR CRU,Wangaratta,,"$500,584.00 ",Housing,2002/04/29,2002/12/04,,849363
39343,124315,T,4x2BR Units,Wangaratta,,"$553,163.00 ",Housing,2002/07/01,2003/03/26,,800495
39344,127037,T,1x4BR D&C,Shepparton,,"$168,313.00 ",Housing,2003/01/13,2003/07/08,,844812
39345,122951,T,3x4 BR House,Portland,,"$569,244.00 ",Housing,2003/06/02,2003/11/26,,809325
39346,138914,S,1x5Bed & 1x4 Bed SSA,Airport West,,"$38,000.00 ",Housing,2004/11/01,2004/12/07,,805338
39347,124952,T,4th Bedroom addition & Villa Upgrades,,,"$194,163.00 ",Housing,2002/12/18,2004/07/16,,801680
39348,133787,T,Streetscape works,,,"$224,293.00 ",Housing,2004/01/29,2004/06/04,,848358
39349,122077,T,,,,"$1,161,320.00 ",Housing,2002/06/05,2003/05/01,,852050
39350,122077,T,,,,"$1,161,320.00 ",Housing,2002/06/05,2003/05/01,,852050
39350,127156,S,Architecture,Whittington,,"$18,755.00 ",Housing,2003/01/10,2003/07/15,,852061
39351,127156,T,,Whittington,,,Housing,2003/01/10,2003/07/15,,809330
39352,138284,S,Discipline Project Artchitect,Taylors Hill,,"$9,000.00 ",Housing,2004/11/11,2004/12/20,,805338
39353,126971,T,02-03A Upgrade of 18 Houses in Seymour Area,Seymour,,"$380,351.00 ",DHS - Housing,2002/10/21,2004/03/22,"The following is a summary of an internal DHS (Office of Housing) memorandum from Russel McIlroy (Branch Manager AIG North West) to Max Ginn, Manager AIG.  A copy of the memo is on the Timberline file.
The project head consultant (Mr Ross Tarry of Ross Tarry Architects), indicated that there was poor performance in relation to progress.  Timberline is a small regional contractor and it appears that they may have taken on too much work at the time of this project.  Department of Human Services may limit this contractor's tendering opportunities in the short term to mitigate the risk of future similar progress problems.
",900643
39354,126947,T,02-03A Upgrade of 20 houses,Wodonga,,"$279,410.00 ",DHS - Housing,2002/09/12,2003/08/29,"The following is a summary of an internal DHS (Office of Housing) memorandum from Russel McIlroy (Branch Manager AIG North West) to Max Ginn, Manager AIG.  The original is on the contracotr's file.
This contract dates back to 02-03.  This contractor has not tendered for OOH in recent times and appears to be no longer interested in working for OOH.
",844762
39355,125437,T,Villa Upgrade Program 2002-03,Broadmeadows,,"$383,661.00 ",DHS - Housing,2003/08/20,2004/02/13,"The following summarises an internal OOH memo from the Branch Manager, AIG North West (R McIlroy) to the Manager AIG (Max Ginn) dated 1 March 2005.  The original is on the contracotr's file.
Attached is another adverse performance report on Peterson Building Services.  As previously advised this company ceased to trade some time ago and was de-listed by DoI.
The previous adverse report was tabled at the OOH Consultant Contractor Review Panel meeting held in February 2005.  At that meeting the fact that the director of this company has re-established as Peterson Building Group was also discussed.
",850007
39525,133345,S,Immediate Improvement,,,"$15,000.00 ",Housing,2003/12/09,2005/01/20,,841011
39526,125384,S,Upgrages,,,"$33,700.00 ",Housing,2002/07/31,2004/08/12,,805338
39527,131691,T,03/04 Villa Upgrades Stage 1,North Melbourne,,"$118,646.00 ",Housing,2003/12/15,2003/12/15,,806497
39612,125249,S,General Upgrades to various properties,Heidelberg,,"$25,200.00 ",Housing,2003/06/01,2005/02/01,,842774
39613,137988,T,,Swan Hill,,"$22,080.00 ",Housing,2004/12/15,2005/01/25,,815314
39614,137036,T,,Blackburn South,,"$23,360.00 ",Housing,2004/12/11,2005/01/31,,900417
39615,138807,T,,Bayswater North,,"$13,740.00 ",Housing,2004/12/22,2005/02/07,,900417
39616,137211,T,Structural Repair Works,Mentone,,"$49,214.00 ",Housing,2004/10/06,2005/01/18,,900417
39617,118939,T,4x2 Bedroom Accessible Family Units Development,,,"$507,444.00 ",Housing,2002/10/11,2003/06/23,,900208
39618,118974,T,,Ashwood,,"$793,345.00 ",Housing,2003/03/17,2004/03/10,,809343
39619,131873,T,General Villa Upgrades,Moe & Traralgon,,"$163,081.00 ",Housing,2003/02/16,2004/07/28,,900210
39620,133345,T,Neighbourhood Renewal,,,"$120,520.00 ",Housing,2004/04/30,2004/06/16,,821917
39621,124950,T,4th Bedroom Extension & Upgrade,,,"$214,805.00 ",Housing,2003/09/22,2004/06/01,,850397
39626,138409,S,Three fully documented detached houses,Melton,,"$22,000.00 ",Housing,2004/10/28,2005/02/05,,805603
39627,138408,S,Three fully documented detached houses,Sunbury,,"$18,000.00 ",Housing,2004/10/28,2005/02/05,,805603
39628,131610,S,Villa Upgrades,Corio,,"$39,000.00 ",Housing,2003/07/25,2005/02/28,,852663
39629,138194,T,,Shepparton,,"$12,026.00 ",Housing,2004/12/06,2005/02/01,,829852
39630,127413,T,Upgrade Works to eleven units,Echuca,,"$716,413.00 ",Housing,2004/02/23,2004/09/15,,840821
39631,131610,T,Villa Upgrades & N. Renewal,,,"$480,150.00 ",Housing,2004/01/15,2004/06/22,,806497
39632,129139,T,,"Frankston north, Cranbourne & Keysborough",,"$465,989.00 ",Housing,2003/11/27,2004/06/08,,822481
39633,129144,T,,Dandenong & Doveton,,"$624,422.00 ",Housing,2003/11/24,2004/06/30,,822481
39636,126128,S,??,Norlane,,"$24,970.00 ",Housing,2003/07/07,2004/03/15,,852061
39637,126128,T,,Norlane,,"$450,159.00 ",Housing,2003/07/07,2004/03/15,,809330
39644,127152,T,,Norlane,,"$151,664.00 ",Housing,2003/04/14,2003/09/29,,809330
39645,127152,S,Architect,Norlane,,"$12,800.00 ",Housing,2003/04/14,2003/09/29,,823862
39655,137932,T,Concrete surfaces and protective treatment works at 90 brunswick St Fitzroy and 95 Napier Street Fitzroy,Fitzroy,,"$1,556,490.00 ",OOH,2005/04/14,2005/12/19,During the works Asbestos was discovered at the floor connections.  This led to a halt in the works and the need to develop an acceptable method of removal.  Vertitech developed an acceptable method which was subsequently adopted.  Their variation claim was considered excessive.  This required very considerable effort by our office in conjunction with OOH Engineering services group to bring the claim back to an acceptable amount.  In the meantime the project was delayed.  The final quality of the work carried out was very good.  The foreman responsible for the project was also very good.,849578
39756,125271,T,02/03 Villa Upgrade Program,Heidelberg Area,,"$374,988.00 ",Housing,2003/11/24,2004/06/21,,845125
39757,135346,T,,Heidelberg West,,"$48,603.00 ",Housing,2004/11/18,2005/02/28,,846099
39758,137617,T,,Yarraville,,"$43,335.00 ",Housing,2004/10/22,2005/12/01,,801548
39775,138467,S,Fire Rectification,,,"$14,700.00 ",Housing,2004/12/10,2006/04/05,,843546
39776,138467,S,Fire Rectification,,,"$14,700.00 ",Housing,2004/12/10,2006/04/05,,843546
39778,125445,S,Villa Upgrade works,Coolaroo area,,"$30,000.00 ",Housing,2003/10/01,2005/02/27,,845930
39779,128829,T,Neighbourhood Renewal,,,"$150,711.00 ",Housing,2004/05/05,2004/09/09,,900176
39780,119178,T,Villa upgrade,Brunswick,,"$440,896.00 ",Housing,2003/11/01,2004/05/03,,850283
39781,122951,S,3x4 BR houses,Portland,,"$13,000.00 ",Housing,2003/05/07,2004/05/30,,843546
39783,122156,S,6x1 and 3x2 BR OPU's,Seymour,,"$71,170.00 ",Housing,2000/03/15,2003/10/17,,900297
39784,132137,T,Upgrades,Flemington,,"$60,742.00 ",Housing,2005/04/05,2005/06/10,,802877
39785,137012,S,Demolition,Richmond,,,Housing,2004/09/06,2005/03/24,,805685
39786,122931,T,,Northcote,,"$192,373.00 ",Housing,2003/08/08,2004/06/07,,850007
39802,125842,T,,Ashburton Area,,"$391,121.00 ",Housing,2004/02/16,2004/10/18,,840790
39803,125214,T,Villa Upgrades,Preston Area,,"$197,244.00 ",Housing,2004/05/10,2004/09/17,,849622
39823,125445,T,Villa Upgrade Works,Coolaroo Area,,"$309,637.00 ",Housing,2004/04/01,2004/08/27,,845125
39824,137039,T,"Programme Maintenance, Stage 2",Dandenong Area,,"$201,688.00 ",Housing,2005/06/27,2005/11/30,,847190
39825,120948,T,1+5+1z Placement and Support Facility,Warrnambool,,"$616,109.00 ",Housing,2002/04/04,2003/06/27,,839525
39826,137565,T,,Heidelberg Heights,,"$21,129.00 ",Housing,2004/10/21,2004/12/16,,900459
39827,137588,T,,Heidelberg West,,"$20,554.00 ",Housing,2005/03/15,2005/04/04,,801548
39829,130951,T,1x4 Bdrm,Balwyn,,"$191,258.00 ",Housing,2004/09/29,2005/03/16,,852392
39830,118978,T,6x2 Bdrm Family Units,,,"$769,574.00 ",Housing,2003/12/29,2005/03/16,,809329
39831,135862,T,External Painting,Various Properties,,"$79,045.00 ",Housing,2004/05/13,2004/08/17,,851905
39832,135862,S,External Painting,Broadmeadows,,"$2,100.00 ",Housing,2004/06/16,2005/04/20,,815462
39833,132918,T,Villa Upgrades Stage 2,Footscray,,"$319,156.00 ",Housing,2004/01/12,2004/06/21,,900210
39834,81598,T,6x1BR and 3x2Br opu's,Seymour,,"$1,471,192.00 ",Housing,2003/02/03,2003/10/17,,812815
39835,81598,T,6x1BR and 3x2Br opu's,Seymour,,"$1,471,192.00 ",Housing,2003/02/03,2003/10/17,,812815
39836,134557,T,Villa Maintenance & Upgrades,Various Properties,,"$374,506.00 ",Housing,2004/08/19,2005/02/10,,846213
39837,134090,T,Villa Maintenance & Upgrades,Various Properties,,"$219,214.00 ",Housing,2004/07/05,2004/12/24,,845857
39838,128830,T,,,,"$191,875.00 ",Housing,,,,829852
39839,119654,T,Villa Upgrade Program 01/02,Coburg/Oak Park and Pascoe Vale,,"$372,940.00 ",Housing,2002/01/14,2002/07/31,,900210
39840,135834,T,villa maintenance Works,Box Hill Area,,"$352,797.00 ",Housing,2004/10/25,2005/04/29,,851905
39844,135834,T,villa maintenance Works,Box Hill Area,,"$352,797.00 ",Housing,2004/10/25,2005/04/29,,851905
39845,110020,T,Landscape & Security Lighting Upgrades,North Melbourne,,"$803,776.00 ",Housing,2003/07/23,2004/07/31,,816126
39847,130170,S,Laundry Upgrades,,,"$13,000.00 ",Housing,2004/01/28,2004/03/29,,805338
39972,119964,T,,Frankston,,"$754,887.00 ",Housing,2002/07/03,2003/06/10,,851718
39973,123690,T,1x2BR D&C,Benalla,,"$138,775.00 ",Housing,2002/07/22,2002/12/17,,844812
39974,134857,T,,Ashburton Area,,"$195,723.00 ",Housing,2004/03/24,2004/06/21,,840794
39975,131471,T,,Ashburton Area,,"$527,633.00 ",Housing,2004/02/05,2004/06/21,,840794
40011,131471,T,,Ashburton Area,,"$527,633.00 ",Housing,2004/02/05,2004/06/21,,840794
40012,132756,T,03-04 Upgrade 12 Houses,Shepparton,,"$178,463.00 ",Housing,2003/11/04,2004/05/20,,829852
40082,131567,T,Fire Reinstatement,,,"$271,734.00 ",Housing,2005/05/13,2004/07/28,,900785
40083,134473,T,Fire Reinstatement,,,"$120,373.00 ",Housing,2005/05/13,2005/07/01,,849622
40084,133746,S,"2x2BR Units at 47 Ballintine Street, Benalla",Benalla,,,DHS,2003/08/21,2006/03/21,,843391
40085,133746,S,"2x2BR Units at 47 Ballintine Street, Benalla",Benalla,,,DHS,2003/08/21,2006/03/21,,843391
40086,134038,S,2x2BR Units,Wangaratta,,"$15,000.00 ",Housing,2004/01/01,2004/03/01,,843391
40087,134038,S,2x2BR Units,Wangaratta,,"$15,000.00 ",Housing,2004/01/01,2004/03/01,,843391
40088,132034,T,Proposed 4th Bedroom extension,,,"$79,115.00 ",Housing,2004/06/15,2004/09/29,,900726
40089,124767,T,5x15,Mornington,,"$503,709.00 ",Housing,2003/11/26,2004/08/18,,806451
40090,134870,T,,Bairnsdale,,"$212,531.00 ",Housing,2004/07/13,2004/12/21,,845857
40120,134870,S,Architectural Services,Bairnsdale,,"$9,000.00 ",Housing,2004/07/13,2004/12/21,,805034
40153,137833,S,Architectural consultancy,Footscray,,"$25,000.00 ",Housing,2004/10/01,2005/11/01,,805338
